화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
안산S/W지원센터,N,0,00:00~24:00,안산시,6,0,,경기도 안산시 단원구 원곡동 643-7번지,5,공중화장실,6,126.8012531,0,경기도 안산시 단원구 연수원로 104-14 (원곡동),0,0,37.3216932,0,,2018-07-31
안산시청사,N,26,00:00~24:00,안산시,39,26,,경기도 안산시 단원구 고잔동 515번지,46,공중화장실,58,126.8327149,0,경기도 안산시 단원구 화랑로 387 (고잔동),0,0,37.3225564,11,,2018-07-31
안산시청 별관,N,10,00:00~24:00,안산시,10,10,,경기도 안산시 단원구 고잔동 526-2번지,15,공중화장실,5,126.8296526,0,경기도 안산시 단원구 중앙대로 839  (고잔동),0,0,37.3176504,5,,2018-07-31
안산시청어린이집,N,0,00:00~24:00,안산시,3,0,,경기도 안산시 단원구 고잔동 515번지,3,공중화장실,3,126.8327149,7,경기도 안산시 단원구 화랑로 387 (고잔동),15,0,37.3225564,0,,2018-07-31
시장 관사,N,0,00:00~24:00,안산시,0,0,,경기도 안산시 단원구 고잔동 620번지,0,공중화장실,0,126.8321785,0,경기도 안산시 단원구 보배2길 64-8 (고잔동),0,0,37.3324237,0,,2018-07-31
초지동주민센터(구),N,2,00:00~24:00,안산시,1,2,,경기도 안산시 단원구 초지동 606-1번지,1,공중화장실,1,126.8085607,0,경기도 안산시 단원구 동산로 253 (초지동),0,0,37.3247507,1,,2018-07-31
차량등록사업소,N,0,00:00~24:00,안산시차량등록사업소장,6,0,,경기도 안산시 단원구 선부동 1070-10번지,6,공중화장실,8,126.8071268,0,경기도 안산시 단원구 선부광장1로 6 (선부동),0,0,37.3348507,0,,2018-07-31
안산유통상가1차,N,0,00:00~24:00,안산유통상가사업협동조합,331,0,,경기도 안산시 단원구 원곡동 994-5번지,325,공중화장실,357,126.7865893,0,경기도 안산시 단원구 산단로 342 (원곡동),0,0,37.3254123,0,,2018-07-31
안산유통상가2차,N,3,00:00~24:00,안산유통상가사업협동조합,82,3,,경기도 안산시 단원구 원곡동 994번지,77,공중화장실,76,126.7864013,0,경기도 안산시 단원구 산단로 348 (원곡동),0,0,37.3264464,3,,2018-07-31
안산제일종합시장,N,0,00:00~24:00,안산제1종합시장사업협동조합,33,0,,경기도 안산시 단원구 선부동 1028번지,35,공중화장실,66,126.8036317,0,경기도 안산시 단원구 선이로 14  (선부동),0,0,37.342356,0,,2018-07-31
전기시험연구소,N,8,00:00~24:00,연구소장,30,8,,경기도 안산시 상록구 사동 1271-19번지,30,공중화장실,40,126.8426284,0,경기도 안산시 상록구 항가울로 111  (사동),0,0,37.290713,8,,2018-07-31
중소기업진흥공단연수원,N,0,00:00~24:00,연수원장,65,0,,경기도 안산시 단원구 원곡동 931번지,36,공중화장실,77,126.7976136,0,경기도 안산시 단원구 연수원로 87  (원곡동),0,0,37.319092,1,,2018-07-31
안산의류상설할인매장(A동),N,5,00:00~24:00,영보BS,14,5,,경기도 안산시 상록구 사동 1530번지,14,공중화장실,15,126.8446652,0,경기도 안산시 상록구 삼리로 45  (사동),0,0,37.3049809,5,,2018-07-31
안산의류상설할인매장(B동),N,5,00:00~24:00,영보BS,12,5,,경기도 안산시 상록구 사동 1531번지,12,공중화장실,15,126.8461812,0,경기도 안산시 상록구 삼리로 49  (사동),0,0,37.3049396,5,,2018-07-31
와동주민센터,N,2,00:00~24:00,와동장,6,2,,경기도 안산시 단원구 와동 280-1번지,6,공중화장실,6,126.8255581,0,경기도 안산시 단원구 선부로 273 (와동),0,0,37.3417704,3,,2018-07-31
우경조병원,N,2,00:00~24:00,우경조,11,2,,경기도 안산시 단원구 고잔동 531-4번지,13,공중화장실,12,126.8320675,0,경기도 안산시 단원구 중앙대로 861 (고잔동),0,0,37.3173943,1,,2018-07-31
대동조이월드,N,8,00:00~24:00,우성산업㈜,33,8,,경기도 안산시 단원구 고잔동 539-2번지,59,공중화장실,48,126.8380396,0,경기도 안산시 단원구 고잔로 108  (고잔동),0,0,37.318574,8,,2018-07-31
고잔1동우체국,N,2,00:00~24:00,우정사업국,0,2,,경기도 안산시 단원구 고잔동 773-10번지,0,공중화장실,0,126.8313451,0,경기도 안산시 단원구 광덕2로 186  (고잔동),0,0,37.3094966,1,,2018-07-31
고잔2동 우체국,N,0,00:00~24:00,우정사업국,0,0,,경기도 안산시 단원구 고잔동 672번지 주공9단지아파트,0,공중화장실,0,126.8400494,0,경기도 안산시 단원구 당곡2로 30  (고잔동),0,0,37.324192,0,,2018-07-31
안산우체국,N,0,00:00~24:00,우체국장,6,0,,경기도 안산시 단원구 고잔동 521-2번지,9,공중화장실,13,126.826991,0,경기도 안산시 단원구 중앙대로 815  (고잔동),0,0,37.3177186,0,,2018-07-31
선부동우체국,N,1,00:00~24:00,우체국장,0,1,,경기도 안산시 단원구 선부동 1077-11번지,0,공중화장실,0,126.8102395,0,경기도 안산시 단원구 선부광장1로 138  (선부동),0,0,37.3319544,0,,2018-07-31
원곡1동주민센터,N,0,00:00~24:00,원곡1동장,1,0,,경기도 안산시 단원구 원곡동 821-1번지,3,공중화장실,2,126.796913,0,경기도 안산시 단원구 원선로 31 (원곡동),0,0,37.3279173,1,,2018-07-31
원곡2동주민센터,N,2,00:00~24:00,원곡2동장,4,2,,경기도 안산시 단원구 원곡동 936-5번지,4,공중화장실,6,126.8018317,0,경기도 안산시 단원구 원선로 91 (원곡동),0,0,37.3316091,1,,2018-07-31
원곡본동 주민센터,N,2,00:00~24:00,원곡본동장,8,2,,경기도 안산시 단원구 원곡동 991-3번지,13,공중화장실,8,126.7908684,0,경기도 안산시 단원구 부부로 55  (원곡동),0,0,37.3332878,1,,2018-07-31
㈜반월가스공업,N,0,00:00~24:00,원전에너지,2,0,,경기도 안산시 상록구 건건동 142-1번지,2,공중화장실,2,126.9010643,0,경기도 안산시 상록구 삼천리5길 24-5  (건건동),0,0,37.3147258,0,,2018-07-31
월드상가2동,N,0,00:00~24:00,월드상가번영회,2,0,,경기도 안산시 상록구 본오동 872번지,4,공중화장실,4,126.8641416,0,경기도 안산시 상록구 본삼로 38 (본오동),0,0,37.3006979,0,,2018-07-31
월드상가1동,N,0,00:00~24:00,월드상가번영회,5,0,,경기도 안산시 상록구 본오동 872번지,6,공중화장실,8,126.8641416,0,경기도 안산시 상록구 본삼로 38 (본오동),0,0,37.3006979,0,,2018-07-31
월드프라자,N,0,00:00~24:00,월드상가번영회,10,0,,경기도 안산시 상록구 본오동 872번지,15,공중화장실,20,126.8641416,0,경기도 안산시 상록구 본삼로 38 (본오동),0,0,37.3006979,0,,2018-07-31
월피동주민센터,N,0,00:00~24:00,월피동장,3,0,,경기도 안산시 상록구 부곡동 738번지,6,공중화장실,6,126.8568333,0,경기도 안산시 상록구 시낭북로 4 (부곡동),0,0,37.3337031,0,,2018-07-31
한남법조타운,N,0,00:00~24:00,윤성일,18,0,,경기도 안산시 단원구 고잔동 707-4번지,19,공중화장실,24,126.8278064,0,경기도 안산시 단원구 광덕서로 82 (고잔동),0,0,37.3119748,0,,2018-07-31
이동주민센터,N,4,00:00~24:00,이동장,8,4,,경기도 안산시 상록구 이동 578-12번지,14,공중화장실,10,126.8608394,0,경기도 안산시 상록구 이동로 46 (이동),0,0,37.3054479,4,,2018-07-31
상록수병원,N,0,00:00~24:00,이장환,5,0,,경기도 안산시 상록구 본오동 948-11번지,7,공중화장실,4,126.8631396,0,경기도 안산시 상록구 선암로 40 (본오동),0,0,37.2884823,0,,2018-07-31
일동 주민센터,N,8,00:00~24:00,일동장,4,8,,경기도 안산시 상록구 일동 706-3번지,8,공중화장실,4,126.8661999,0,경기도 안산시 상록구 성호로 53  (일동),0,0,37.3103269,2,,2018-07-31
서안산주유소,N,0,00:00~24:00,임옥경,2,0,,경기도 안산시 단원구 선부동 150-5번지,2,공중화장실,2,126.7964888,0,경기도 안산시 단원구 시흥대로 65 (선부동),0,0,37.3496278,0,,2018-07-31
신안코아,N,0,00:00~24:00,입점자대표,12,0,,경기도 안산시 상록구 본오동 871번지 신안1차아파트,12,공중화장실,12,126.8645759,0,경기도 안산시 상록구 반석로 44 (본오동),0,0,37.2950146,0,,2018-07-31
안산법조타운,N,1,00:00~24:00,전창길,39,1,,경기도 안산시 단원구 고잔동 707번지,40,공중화장실,42,126.8277109,0,경기도 안산시 단원구 광덕서로 86 (고잔동),0,0,37.3123098,1,,2018-07-31
삼영빌딩,N,0,00:00~24:00,전황제,12,0,,경기도 안산시 단원구 고잔동 710-1번지,12,공중화장실,12,126.827457,0,경기도 안산시 단원구 광덕서로 68 (고잔동),0,0,37.3108354,0,,2018-07-31
GS공단주유소,N,2,00:00~24:00,㈜GS,1,2,,경기도 안산시 단원구 신길동 1230번지,1,공중화장실,1,126.7865469,0,경기도 안산시 단원구 산단로 313 (신길동),0,0,37.3228533,1,,2018-07-31
SK고잔주유소,N,0,00:00~24:00,㈜SK,1,0,,경기도 안산시 단원구 고잔동 519-2번지,2,공중화장실,2,126.8263027,0,경기도 안산시 단원구 적금로 114 (고잔동),0,0,37.3183159,0,,2018-07-31
한양주유소,N,0,00:00~24:00,㈜SK,1,0,,경기도 안산시 단원구 선부동 1087-18번지,0,공중화장실,1,126.8176076,0,경기도 안산시 단원구 화정천서로 507 (선부동),0,0,37.342263,0,,2018-07-31
거풍스카이팰리스,N,0,00:00~24:00,㈜거풍건설,8,0,,경기도 안산시 단원구 고잔동 530-2번지,12,공중화장실,8,126.8330176,0,경기도 안산시 단원구 당곡로 11  (고잔동),0,0,37.3183075,0,,2018-07-31
골든빌오피스텔,N,1,00:00~24:00,㈜골든빌,5,1,,경기도 안산시 단원구 고잔동 724번지,5,공중화장실,8,126.8312116,0,경기도 안산시 단원구 광덕대로 206 (고잔동),0,0,37.3147008,1,,2018-07-31
극동에너지,N,0,00:00~24:00,㈜극동에너지,0,0,,경기도 안산시 단원구 선부동 1015번지,0,공중화장실,0,126.8007759,0,경기도 안산시 단원구 선이로 39  (선부동),0,0,37.343454,0,,2018-07-31
남양빌딩,N,0,00:00~24:00,㈜남양건설,14,0,,경기도 안산시 단원구 고잔동 541-2번지,21,공중화장실,21,126.8395635,0,경기도 안산시 단원구 중앙대로 927  (고잔동),0,0,37.3171272,0,,2018-07-31
블루빌타운,N,0,00:00~24:00,㈜대우건설,4,0,,경기도 안산시 단원구 고잔동 528번지,4,공중화장실,4,126.8330798,0,경기도 안산시 단원구 화랑로 408  (고잔동),0,0,37.3207981,0,,2018-07-31
선부주유소,N,0,00:00~24:00,㈜대지석유,1,0,,경기도 안산시 단원구 선부동 1028-11번지,1,공중화장실,1,126.8040587,0,경기도 안산시 단원구 선부로 81 (선부동),0,0,37.3413475,0,,2018-07-31
한대역주유소,N,1,00:00~24:00,㈜대한석유,1,1,,경기도 안산시 상록구 이동 622-2번지,1,공중화장실,2,126.8506485,0,경기도 안산시 상록구 광덕4로 357 (이동),0,0,37.3115265,1,,2018-07-31
부원프라자,N,6,00:00~24:00,㈜동방엘엔씨,18,6,,경기도 안산시 단원구 고잔동 724-4번지,18,공중화장실,24,126.8326286,0,경기도 안산시 단원구 광덕4로 180 (고잔동),0,0,37.314638,6,,2018-07-31
동서코아,N,0,00:00~24:00,㈜동서유통,8,0,,경기도 안산시 단원구 고잔동 541-1번지,8,공중화장실,12,126.8389948,0,경기도 안산시 단원구 중앙대로 921  (고잔동),0,0,37.3171589,0,,2018-07-31
롯데프라자,N,0,00:00~24:00,㈜롯데건설,10,0,,경기도 안산시 단원구 고잔동 537-4번지,10,공중화장실,15,126.8363998,0,경기도 안산시 단원구 중앙대로 899  (고잔동),0,0,37.3172923,0,,2018-07-31
다농마트,N,2,00:00~24:00,㈜민주산업,33,2,,경기도 안산시 상록구 월피동 445번지,31,공중화장실,44,126.8442379,0,경기도 안산시 상록구 예술광장로 1 (월피동),0,0,37.3283603,2,,2018-07-31
밀레니엄1차,N,0,00:00~24:00,㈜삼성종합관리,19,0,,경기도 안산시 단원구 고잔동 717-1번지,22,공중화장실,22,126.828951,0,경기도 안산시 단원구 광덕대로 141  (고잔동),0,0,37.3090931,0,,2018-07-31
밀레니엄2차,N,0,00:00~24:00,㈜삼성종합관리,16,0,,경기도 안산시 단원구 고잔동 717-2번지,16,공중화장실,16,126.8289236,0,경기도 안산시 단원구 광덕대로 137  (고잔동),0,0,37.3087904,0,,2018-07-31
홈플러스 안산점,N,0,00:00~24:00,㈜삼성테스코,32,0,,경기도 안산시 상록구 성포동 586번지,32,공중화장실,45,126.8501002,0,경기도 안산시 상록구 충장로 432 (성포동),0,0,37.3172095,0,,2018-07-31
웅신아트프라자,N,0,00:00~24:00,㈜석우종합건설,25,0,,경기도 안산시 단원구 고잔동 708번지,10,공중화장실,20,126.8291127,0,경기도 안산시 단원구 광덕대로 161  (고잔동),0,0,37.3109964,0,,2018-07-31
우남센스빌,N,0,00:00~24:00,㈜선진ENG,4,0,,경기도 안산시 상록구 본오동 877-5번지,4,공중화장실,6,126.8615804,0,경기도 안산시 상록구 상록수로 16 (본오동),0,0,37.3023817,0,,2018-07-31
골든게이트빌오피스텔,N,0,00:00~24:00,㈜세경종합,12,0,,경기도 안산시 단원구 고잔동 539-12번지,12,공중화장실,6,126.8414158,0,경기도 안산시 단원구 고잔1길 69 (고잔동),0,0,37.3182398,0,,2018-07-31
신세기빌딩,N,0,00:00~24:00,㈜세기건설,17,0,,경기도 안산시 단원구 고잔동 540-16번지,13,공중화장실,27,126.837721,0,경기도 안산시 단원구 고잔2길 59  (고잔동),0,0,37.3177446,0,,2018-07-31
에머랄드빌딩,N,0,00:00~24:00,㈜신성,12,0,,경기도 안산시 단원구 고잔동 531-2번지,12,공중화장실,18,126.8328837,0,경기도 안산시 단원구 고잔2길 16  (고잔동),0,0,37.3176334,0,,2018-07-31
일번지빌딩,N,0,00:00~24:00,㈜신성개발,30,0,,경기도 안산시 단원구 고잔동 772번지,15,공중화장실,15,126.8306774,0,경기도 안산시 단원구 광덕대로 146  (고잔동),0,0,37.3094308,0,,2018-07-31
신원프라자,N,0,00:00~24:00,㈜신원,2,0,,경기도 안산시 단원구 고잔동 527-8번지,3,공중화장실,3,126.832421,0,경기도 안산시 단원구 화랑로 402  (고잔동),0,0,37.3207539,0,,2018-07-31
로진프라자,N,0,00:00~24:00,㈜신하종합건설,24,0,,경기도 안산시 단원구 고잔동 775-4번지,18,공중화장실,18,126.8320795,0,경기도 안산시 단원구 광덕동로 39  (고잔동),0,0,37.3079227,0,,2018-07-31
디자이너크럽,N,0,00:00~24:00,㈜영신산업,6,0,,경기도 안산시 단원구 고잔동 539-10번지,6,공중화장실,12,126.8418671,0,경기도 안산시 단원구 안산천서로 23  (고잔동),0,0,37.3182188,0,,2018-07-31
영풍맘모스프라자,N,0,00:00~24:00,㈜영풍건설,14,0,,경기도 안산시 단원구 고잔동 533-3번지,28,공중화장실,21,126.8348757,0,경기도 안산시 단원구 고잔로 76  (고잔동),0,0,37.3188399,0,,2018-07-31
월드코아,N,0,00:00~24:00,㈜월드비전,17,0,,경기도 안산시 단원구 고잔동 541-4번지,18,공중화장실,25,126.8382683,0,경기도 안산시 단원구 중앙대로 915  (고잔동),0,0,37.3171831,0,,2018-07-31
베스코아트빌,N,0,00:00~24:00,㈜유림종합개발,4,0,,경기도 안산시 상록구 월피동 508-3번지,4,공중화장실,6,126.8443824,0,경기도 안산시 상록구 광덕산안길 14 (월피동),0,0,37.3348768,0,,2018-07-31
GS안산스타주유소,N,0,00:00~24:00,주유소,2,0,,경기도 안산시 단원구 선부동 1087번지,2,공중화장실,2,126.8155311,0,경기도 안산시 단원구 달미로 72 (선부동),0,0,37.3422922,0,,2018-07-31
SK제이주유소,N,0,00:00~24:00,주유소,1,0,,경기도 안산시 단원구 선부동 1076-16번지,2,공중화장실,2,126.8109246,0,경기도 안산시 단원구 선부광장로 33 (선부동),0,0,37.3359309,0,,2018-07-31
삼정주유소,N,0,00:00~24:00,주유소장,1,0,,경기도 안산시 단원구 원곡동 960번지,1,공중화장실,2,126.791876,0,경기도 안산시 단원구 삼일로 122 (원곡동),0,0,37.3345185,0,,2018-07-31
만해주유소,N,0,00:00~24:00,주유소장,2,0,,경기도 안산시 단원구 신길동 283-2번지,1,공중화장실,2,126.7497928,0,경기도 안산시 단원구 만해로 92 (신길동),0,0,37.3285263,0,,2018-07-31
서안산IC주유소,N,0,00:00~24:00,주유소장,2,0,,경기도 안산시 단원구 신길동 216-141번지,2,공중화장실,2,126.7664331,0,경기도 안산시 단원구 중앙대로 224 (신길동),0,0,37.3343918,0,,2018-07-31
뉴코아아울렛,N,2,00:00~24:00,㈜이랜드,18,2,,경기도 안산시 단원구 고잔동 533번지,45,공중화장실,30,126.8337972,0,경기도 안산시 단원구 당곡로 20  (고잔동),0,0,37.3187952,1,,2018-07-31
2001아울렛B관,N,0,00:00~24:00,㈜이랜드,26,0,,경기도 안산시 단원구 고잔동 725-1번지,40,공중화장실,40,126.8310158,0,경기도 안산시 단원구 광덕대로 194  (고잔동),0,0,37.3134607,0,,2018-07-31
경기테크노파크,N,4,00:00~24:00,㈜재단법인테크노파크,20,4,,경기도 안산시 상록구 사동 1271-11번지,20,공중화장실,25,126.8300017,0,경기도 안산시 상록구 해안로 705  (사동),0,0,37.2908721,4,,2018-07-31
중앙오피스텔,N,0,00:00~24:00,㈜중앙건설,4,0,,경기도 안산시 단원구 고잔동 527-9번지,4,공중화장실,4,126.8323471,0,경기도 안산시 단원구 고잔로 55 (고잔동),0,0,37.3195031,0,,2018-07-31
중앙노블레스,N,1,00:00~24:00,㈜중앙건설,36,1,,경기도 안산시 단원구 고잔동 534-3번지,36,공중화장실,45,126.8365186,0,경기도 안산시 단원구 예술대학로 17  (고잔동),0,0,37.3186908,1,,2018-07-31
진양빌딩,N,0,00:00~24:00,㈜진양빌딩,4,0,,경기도 안산시 단원구 고잔동 530-3번지,4,공중화장실,4,126.8329371,0,경기도 안산시 단원구 당곡로 9  (고잔동),0,0,37.3179902,0,,2018-07-31
훼미리프라자,N,0,00:00~24:00,㈜진일,15,0,,경기도 안산시 단원구 선부동 1076-5번지,15,공중화장실,15,126.8122701,0,경기도 안산시 단원구 선부광장1로 72 (선부동),0,0,37.3357528,0,,2018-07-31
코스모프라자,N,1,00:00~24:00,㈜코스모,10,1,,경기도 안산시 단원구 고잔동 535-2번지,10,공중화장실,15,126.8361006,0,경기도 안산시 단원구 고잔2길 45  (고잔동),0,0,37.317919,1,,2018-07-31
안산시교통정보센타,N,1,00:00~24:00,㈜한국건설관리공사,15,1,,경기도 안산시 상록구 사동 1586-3번지,15,공중화장실,20,126.8449902,0,경기도 안산시 상록구 항가울로 200  (사동),0,0,37.2982848,1,,2018-07-31
휴웰병원,N,5,00:00~24:00,㈜한국산재의료원,20,5,,경기도 안산시 단원구 고잔동 539-8번지,30,공중화장실,24,126.8409774,0,경기도 안산시 단원구 고잔로 134 (고잔동),0,0,37.3185816,5,,2018-07-31
한양빌딩,N,0,00:00~24:00,㈜한양건설,0,0,,경기도 안산시 단원구 고잔동 531-5번지,0,공중화장실,0,126.8314853,0,경기도 안산시 단원구 중앙대로 855 (고잔동),0,0,37.3174223,0,,2018-07-31
해양빌딩,N,2,00:00~24:00,㈜해양건설,19,2,,경기도 안산시 단원구 고잔동 542-4번지,19,공중화장실,20,126.8409671,0,경기도 안산시 단원구 중앙대로 937  (고잔동),0,0,37.3170246,1,,2018-07-31
대우마이홈,N,0,00:00~24:00,㈜현대하우징,1,0,,경기도 안산시 상록구 본오동 877-14번지,2,공중화장실,3,126.8602543,0,경기도 안산시 상록구 충장로 232 (본오동),0,0,37.3021963,0,,2018-07-31
홈플러스,N,2,00:00~24:00,㈜홈플러스,4,2,,경기도 안산시 단원구 선부동 1077-1번지,9,공중화장실,6,126.8125774,0,경기도 안산시 단원구 삼일로 316  (선부동),0,0,37.3337747,1,,2018-07-31
안산터미널,N,3,00:00~24:00,㈜화성,13,3,,경기도 안산시 상록구 성포동 590번지,18,공중화장실,16,126.8486976,0,경기도 안산시 상록구 충장로 427 (성포동),0,0,37.3168041,2,,2018-07-31
중앙도서관,N,5,00:00~24:00,중앙도서관장,20,5,,경기도 안산시 단원구 고잔동 721번지,20,공중화장실,19,126.8213625,0,경기도 안산시 단원구 안산천남로 14 (고잔동),0,0,37.3045047,5,,2018-07-31
단원어린이도서관,N,6,00:00~24:00,중앙도서관장,5,6,,경기도 안산시 단원구 초지동 667-3번지,6,공중화장실,5,126.8160775,0,경기도 안산시 단원구 화정로 30 (초지동),0,0,37.3311059,3,,2018-07-31
SK중앙주유소,N,0,00:00~24:00,중앙주유소,1,0,,경기도 안산시 단원구 와동 852번지,2,공중화장실,2,126.822582,0,경기도 안산시 단원구 화정로 96 (와동),0,0,37.3327197,0,,2018-07-31
고잔지구대,N,0,00:00~24:00,지구대장,0,0,,경기도 안산시 단원구 고잔동 515번지,0,공중화장실,0,126.8327149,0,경기도 안산시 단원구 화랑로 387 (고잔동),0,0,37.3225564,0,,2018-07-31
선부지구대,N,0,00:00~24:00,지구대장,1,0,,경기도 안산시 단원구 선부동 1072-5번지,1,공중화장실,1,126.8091876,0,경기도 안산시 단원구 선부광장1로 150  (선부동),0,0,37.332032,0,,2018-07-31
GS하이웨이점주유소,N,0,00:00~24:00,지에스칼텍스㈜하이웨이,2,0,,경기도 안산시 상록구 월피동 482-1번지,2,공중화장실,2,126.8494382,0,경기도 안산시 상록구 안산천서로 263 (월피동),0,0,37.3368872,0,,2018-07-31
대한생명,N,0,00:00~24:00,지점장,21,0,,경기도 안산시 단원구 고잔동 527번지,27,공중화장실,28,126.8316176,0,경기도 안산시 단원구 화랑로 396 (고잔동),0,0,37.3208212,0,,2018-07-31
초지동 주민센터,N,0,00:00~24:00,초지동장,4,0,,경기도 안산시 단원구 초지동 728-1번지,4,공중화장실,4,126.8168644,0,경기도 안산시 단원구 초지동로 67  (초지동),0,0,37.3099761,2,,2018-07-31
치항병원,N,2,00:00~24:00,치항병원,10,2,,경기도 안산시 단원구 고잔동 531번지,10,공중화장실,10,126.8312816,0,경기도 안산시 단원구 고잔2길 2 (고잔동),0,0,37.317714,1,,2018-07-31
사랑의병원,N,0,00:00~24:00,칠석의료재단,31,0,,경기도 안산시 상록구 성포동 593-4번지,8,공중화장실,4,126.8447913,0,경기도 안산시 상록구 예술광장로 69 (성포동),0,0,37.3270131,0,,2018-07-31
하이마트,N,2,00:00~24:00,하이마트,9,2,,경기도 안산시 단원구 고잔동 725번지,9,공중화장실,9,126.8310729,0,경기도 안산시 단원구 광덕대로 198  (고잔동),0,0,37.3141528,1,,2018-07-31
서울예술대학,N,4,00:00~24:00,학교법인동랑예술원,78,4,,경기도 안산시 단원구 고잔동 640번지,94,공중화장실,85,126.8362746,0,경기도 안산시 단원구 예술대학로 171  (고잔동),0,0,37.3334134,5,,2018-07-31
근로자시민문화센터,N,0,00:00~24:00,한국노총안산지부,16,0,,경기도 안산시 단원구 선부동 1076-9번지,15,공중화장실,15,126.8122141,2,경기도 안산시 단원구 선부광장로 47 (선부동),2,0,37.3346859,0,,2018-07-31
한국농어촌공사,N,0,00:00~24:00,한국농어촌공사,4,0,,경기도 안산시 상록구 사동 1031-7번지,4,공중화장실,6,126.8437001,0,경기도 안산시 상록구 해안로 870  (사동),0,0,37.280785,0,,2018-07-31
한국농어촌공사화안사업단,N,1,00:00~24:00,한국농어촌공사화안사업단장,13,1,,경기도 안산시 단원구 고잔동 524-3번지,11,공중화장실,14,126.8281215,0,경기도 안산시 단원구 적금로1길 17  (고잔동),0,0,37.3182356,1,,2018-07-31
안산시험연구센타,N,2,00:00~24:00,한국산업기술시험원,16,2,,경기도 안산시 상록구 사동 1271-12번지,16,공중화장실,24,126.8318122,0,경기도 안산시 상록구 해안로 723  (사동),0,0,37.2922046,2,,2018-07-31
한국전력공사안산지점사옥,N,1,00:00~24:00,한국전력안산지사장,14,1,,경기도 안산시 단원구 고잔동 518-1번지,14,공중화장실,19,126.8273623,0,경기도 안산시 단원구 원고잔로 25  (고잔동),0,0,37.3206781,1,,2018-07-31
고잔역,N,1,00:00~24:00,한국철도공사장(안산관리역장),4,1,,경기도 안산시 단원구 고잔동 453-67번지,4,공중화장실,7,126.8220326,0,경기도 안산시 단원구 중앙대로 784 (고잔동),0,0,37.3169111,1,,2018-07-31
안산역,N,1,00:00~24:00,한국철도공사장(안산관리역장),3,1,,경기도 안산시 단원구 신길동 377-1번지,6,공중화장실,4,126.7615501,1,경기도 안산시 단원구 바라지길 14 (신길동),0,0,37.3327133,1,,2018-07-31
신길온천역,N,1,00:00~24:00,한국철도공사장(안산관리역장),4,1,,경기도 안산시 단원구 신길동 216-2번지,5,공중화장실,5,126.7671499,0,경기도 안산시 단원구 황고개로 2 (신길동),0,0,37.3375792,1,,2018-07-31
한미오피스텔,N,1,00:00~24:00,한미오피스텔,4,1,,경기도 안산시 상록구 이동 716-2번지,4,공중화장실,4,126.852402,0,경기도 안산시 상록구 중보로 51 (이동),0,0,37.3078128,1,,2018-07-31
한빛여성병원,N,0,00:00~24:00,한빛여성병원,2,0,,경기도 안산시 단원구 고잔동 774-1번지,4,공중화장실,2,126.8322753,0,경기도 안산시 단원구 광덕동로 53 (고잔동),0,0,37.3091448,1,,2018-07-31
한빛프라자,N,0,00:00~24:00,한빛프라자,12,0,,경기도 안산시 상록구 이동 716-10번지,12,공중화장실,18,126.8517652,0,경기도 안산시 상록구 광덕1로 380 (이동),0,0,37.3080967,0,,2018-07-31
한양증권,N,0,00:00~24:00,한양증권,10,0,,경기도 안산시 단원구 고잔동 527-6번지,10,공중화장실,10,126.8314884,0,경기도 안산시 단원구 광덕대로 264 (고잔동),0,0,37.320057,0,,2018-07-31
석탑프라자,N,0,00:00~24:00,한왕규,8,0,,경기도 안산시 단원구 고잔동 533-2번지,8,공중화장실,12,126.8342216,0,경기도 안산시 단원구 고잔1길 7  (고잔동),0,0,37.3187273,0,,2018-07-31
경희재활요양병원,N,0,00:00~24:00,행정실장,2,0,,경기도 안산시 단원구 고잔동 771-1번지,4,공중화장실,6,126.8307916,0,경기도 안산시 단원구 광덕대로 162 (고잔동),0,0,37.310815,0,,2018-07-31
현대월드프라자,N,2,00:00~24:00,현대월드판매주식회사,20,2,,경기도 안산시 상록구 건건동 534-5번지,20,공중화장실,20,126.9051601,0,경기도 안산시 상록구 건건로 131  (건건동),0,0,37.3123612,2,,2018-07-31
모리아오피스텔,N,3,00:00~24:00,현대주택관리(주),3,3,,경기도 안산시 단원구 신길동 1623번지,9,공중화장실,9,126.786504,0,경기도 안산시 단원구 중앙대로 421 (신길동),0,0,37.3300254,3,,2018-07-31
호수동주민센터,N,6,00:00~24:00,호수동장,11,6,,경기도 안산시 단원구 고잔동 712-2번지,16,공중화장실,11,126.8243855,0,경기도 안산시 단원구 광덕2로 125 (고잔동),0,0,37.3102794,0,,2018-07-31
수도권대기환경청,N,2,00:00~24:00,환경청,6,2,,경기도 안산시 단원구 고잔동 522-1번지,6,공중화장실,11,126.8284369,0,경기도 안산시 단원구 원고잔로 34  (고잔동),0,0,37.3204454,1,,2018-07-31
