화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
에스케이네트웍스 시흥2공단주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7101524,0,경기도 시흥시 경제로 117,0,0,37.33565125,0,,2018-08-20
우리주유소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,1,126.8107024,0,경기도 시흥시 계수로 104,0,0,37.44949525,0,,2018-08-20
블루에너지주유소(은계평화주유소),Y,0,06:00~23:00,시흥시청,1,0,,,0,공중화장실,1,126.8081229,0,경기도 시흥시 계수로 79,0,0,37.44882434,0,,2018-08-20
삼립식품 개방화장실,N,0,(평일)09:00~18:00,시흥시청,2,0,,,3,개방화장실,3,126.7161419,0,경기도 시흥시 공단1대로 101,0,0,37.34408857,0,,2018-08-20
에스케이네트웍스 시화산업주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.724471,0,경기도 시흥시 공단1대로 195,0,0,37.3390517,0,,2018-08-20
시흥우체국,N,0,(평일)09:00~18:00,시흥시청,2,0,,,2,공중화장실,3,126.728629,0,경기도 시흥시 공단1대로 241,0,0,37.33632579,0,,2018-08-20
세진에너지 시화공단주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7290897,0,경기도 시흥시 공단1대로 256,0,0,37.33501134,0,,2018-08-20
정왕119안전센터,N,0,연중무휴,시흥시청,2,0,,,1,공중화장실,2,126.729715,0,경기도 시흥시 공단1대로259번길 1,0,0,37.33557141,0,,2018-08-20
생명농업기술센터 개방화장실,N,0,연중무휴,시흥시청,6,0,,,12,공중화장실,10,126.8084038,0,경기도 시흥시 관곡지로 139,0,0,37.40069971,0,,2018-08-20
관곡주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7987937,0,경기도 시흥시 관곡지로 32,0,0,37.39944034,0,,2018-08-20
정왕동우체국,N,0,(평일)09:00~18:00,시흥시청,1,0,,,2,공중화장실,1,126.7483432,0,경기도 시흥시 군서마을로 32,0,0,37.34500482,0,,2018-08-20
산들공원관리사무소,N,0,(평일)09:00~18:00,시흥시청,2,0,,,4,공중화장실,3,126.7807584,0,경기도 시흥시 군자동 1352,0,0,37.34714169,0,,2018-08-20
산들공원 물놀이장,N,0,연중무휴,시흥시청,1,0,,,3,공중화장실,3,126.7807584,0,경기도 시흥시 군자동 1352,0,0,37.34714169,0,,2018-08-20
대창에너지 시흥제일주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,1,126.7696425,0,경기도 시흥시 군자로 247,0,0,37.36385443,0,,2018-08-20
남시흥셀프주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7750622,0,경기도 시흥시 군자로 380,0,0,37.35285072,0,,2018-08-20
군자우체국,Y,0,(평일)09:00~18:00,시흥시청,1,0,,,0,공중화장실,1,126.7847564,0,경기도 시흥시 군자로 510,0,0,37.34459012,0,,2018-08-20
군자파출소,N,0,연중무휴,시흥시청,1,0,,,1,공중화장실,1,126.7853395,0,경기도 시흥시 군자로 513,0,0,37.34432447,0,,2018-08-20
대지주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7641389,0,경기도 시흥시 군자로 80,0,0,37.37663452,0,,2018-08-20
희망공원관리동,N,0,(평일)09:00~18:00,시흥시청,3,0,,,3,공중화장실,4,126.7150487,0,경기도 시흥시 군자천로131번길 64,0,0,37.33593345,0,,2018-08-20
희망공원주차장,N,0,연중무휴,시흥시청,2,0,,,2,공중화장실,5,126.7150487,0,경기도 시흥시 군자천로131번길 64,0,0,37.33593345,0,,2018-08-20
무지내주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8400335,0,경기도 시흥시 금오로 144,0,0,37.41678127,0,,2018-08-20
(주)행운에너지주유소,Y,0,06:00~23:00,시흥시청,2,0,,,0,공중화장실,2,126.8367577,0,경기도 시흥시 금오로 219,0,0,37.42295057,0,,2018-08-20
KH에너지(주)주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,1,126.8361062,0,경기도 시흥시 금오로 269,0,0,37.42744754,0,,2018-08-20
원창 롯데제2주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,2,126.8362708,0,경기도 시흥시 금오로 304,0,0,37.43072386,0,,2018-08-20
과림동주민센터,N,0,(평일)09:00~18:00,시흥시청,2,0,,,2,공중화장실,2,126.8328901,0,경기도 시흥시 금오로 383,0,0,37.43687487,0,,2018-08-20
금강주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8330891,0,경기도 시흥시 금오로 427,0,0,37.44088286,0,,2018-08-20
대광주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8318647,0,경기도 시흥시 금오로 499,0,0,37.44671969,0,,2018-08-20
동양주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,0,126.8335913,0,경기도 시흥시 금오로 580,0,0,37.45293192,0,,2018-08-20
보금자리주유소,Y,0,06:00~23:00,시흥시청,2,0,,,0,공중화장실,2,126.840712,0,경기도 시흥시 금오로 94,0,0,37.41213654,0,,2018-08-20
신만해주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8307332,0,경기도 시흥시 금화로 204,0,0,37.36499561,0,,2018-08-20
현대주유소 물왕주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8295032,0,경기도 시흥시 금화로 411,0,0,37.38375317,0,,2018-08-20
능곡중앙공원,N,0,연중무휴,시흥시청,1,0,,,4,공중화장실,4,126.8138019,0,경기도 시흥시 능곡동 766,0,0,37.36797599,0,,2018-08-20
능골공원,N,0,연중무휴,시흥시청,1,0,,,3,공중화장실,3,126.8082808,0,경기도 시흥시 능곡동 781,0,0,37.36559207,0,,2018-08-20
영모재공원,N,0,연중무휴,시흥시청,2,0,,,2,공중화장실,1,126.8172387,0,경기도 시흥시 능골길 26,0,0,37.36967888,0,,2018-08-20
비둘기공원 관리사무소,N,0,(평일)09:00~18:00,시흥시청,2,0,,,6,공중화장실,5,126.7952004,0,경기도 시흥시 대은로 16-29,0,0,37.44160176,0,,2018-08-20
은행119안전센터,N,0,연중무휴,시흥시청,2,0,,,1,공중화장실,3,126.79329,0,경기도 시흥시 대은로 4,0,0,37.43936392,0,,2018-08-20
진로마트 개방화장실,N,0,09:00~18:00,시흥시청,1,0,,,2,개방화장실,0,126.7842034,0,경기도 시흥시 도일로 133,0,0,37.3422176,0,,2018-08-20
에스케이네트웍스 군자주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,1,126.7855104,0,경기도 시흥시 도일로 146,0,0,37.3429408,0,,2018-08-20
군자동주민센터,N,0,(평일)09:00~18:00,시흥시청,2,0,,,2,공중화장실,3,126.7850267,0,경기도 시흥시 도일로102번길 11,0,0,37.34001338,0,,2018-08-20
목감IC주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8675738,0,경기도 시흥시 동서로 1200,0,0,37.39387176,0,,2018-08-20
현대오일뱅크(주)직영 월곶현대주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.7661266,0,경기도 시흥시 동서로 174,0,0,37.38228247,0,,2018-08-20
신월곶주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,0,126.7663686,0,경기도 시흥시 동서로 177,0,0,37.38287042,0,,2018-08-20
갯골생태공원(인포센터),N,0,(평일)09:00~18:00,시흥시청,5,0,,,10,공중화장실,8,126.7812576,0,경기도 시흥시 동서로 287,0,0,37.38978991,0,,2018-08-20
갯골생태공원 해수체험장,N,0,연중무휴,시흥시청,2,0,,,3,공중화장실,3,126.7812576,0,경기도 시흥시 동서로 287,0,0,37.38978991,0,,2018-08-20
세화제2주유소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,2,126.7941284,0,경기도 시흥시 동서로 425,0,0,37.38410414,0,,2018-08-20
우정주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8174841,0,경기도 시흥시 동서로 633,0,0,37.38394427,0,,2018-08-20
나분들주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8216032,0,경기도 시흥시 동서로 674,0,0,37.38395776,0,,2018-08-20
금진주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8440043,0,경기도 시흥시 동서로 895-1,0,0,37.38019432,0,,2018-08-20
목감휴게소,N,0,연중무휴,시흥시청,6,0,,,13,공중화장실,7,126.8679997,0,경기도 시흥시 동서로1176번길 24,0,0,37.3905817,0,,2018-08-20
물왕 공중화장실,N,0,연중무휴,시흥시청,2,0,,,2,공중화장실,2,126.8399428,0,경기도 시흥시 동서로857번길 11,0,0,37.38295324,0,,2018-08-20
삼립식품 시화신도시주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.7342832,0,경기도 시흥시 마유로 316,0,0,37.34445148,0,,2018-08-20
시흥세무서,N,0,(평일)09:00~18:00,시흥시청,15,0,,,25,공중화장실,15,126.7380365,0,경기도 시흥시 마유로 368,0,0,37.34777563,0,,2018-08-20
역전프라자빌딩 개방화장실,N,0,연중무휴,시흥시청,2,0,,,2,개방화장실,2,126.7405819,0,경기도 시흥시 마유로 415,0,0,37.35194398,0,,2018-08-20
롯데마트시화점,N,0,(평일)10:00~23:00+(주말)10:00~23:00,시흥시청,2,0,,,8,공중화장실,4,126.7299537,0,경기도 시흥시 마유로238번길 26,0,0,37.33698477,0,,2018-08-20
정왕역,N,0,05:00~00:40,시흥시청,4,0,,,4,공중화장실,5,126.7430113,0,경기도 시흥시 마유로418번길 15,0,0,37.35177268,0,,2018-08-20
시흥교육지원청,N,0,(평일)09:00~18:00,시흥시청,6,0,,,15,공중화장실,9,126.74395,0,경기도 시흥시 마유로446번길 11-2,0,0,37.35456069,0,,2018-08-20
삼육주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.7554383,0,경기도 시흥시 마전로 23,0,0,37.34956448,0,,2018-08-20
매화동주민센터,N,0,(평일)09:00~18:00,시흥시청,2,0,,,4,공중화장실,3,126.8153455,0,경기도 시흥시 매화로 22,0,0,37.41801032,0,,2018-08-20
매화파출소,N,0,연중무휴,시흥시청,1,0,,,1,공중화장실,1,126.8147357,0,경기도 시흥시 매화로 36,0,0,37.4160884,0,,2018-08-20
목감광명방향주유소,N,0,연중무휴,시흥시청,1,0,,,1,공중화장실,1,126.869974,0,경기도 시흥시 목감1길 47,0,0,37.390328,0,,2018-08-20
목감광명방향충전소,N,0,연중무휴,시흥시청,1,0,,,1,공중화장실,1,126.869974,0,경기도 시흥시 목감1길 47,0,0,37.390328,0,,2018-08-20
산현 공중화장실,N,0,연중무휴,시흥시청,3,0,,,8,공중화장실,4,126.8336829,0,경기도 시흥시 물왕수변로 63,0,0,37.37883954,0,,2018-08-20
솔숲공원,N,0,연중무휴,시흥시청,2,0,,,5,공중화장실,3,126.7917758,0,경기도 시흥시 미산로144번길 17,0,0,37.41981644,0,,2018-08-20
지산주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.8716043,0,경기도 시흥시 박달로 151,0,0,37.40112762,0,,2018-08-20
양묘장,N,0,연중무휴,시흥시청,1,0,,,1,공중화장실,1,126.7858973,0,경기도 시흥시 밤뒤길 86,0,0,37.42602295,0,,2018-08-20
골든프라자 개방화장실,N,0,연중무휴,시흥시청,2,0,,,3,개방화장실,3,126.7271963,0,경기도 시흥시 배곧4로 32-9,0,0,37.37677493,0,,2018-08-20
에스엠에너지주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.8143659,0,경기도 시흥시 범안로 277,0,0,37.45786606,0,,2018-08-20
샘터주유소,Y,0,06:00~23:00,시흥시청,1,0,,,0,공중화장실,2,126.8169138,0,경기도 시흥시 범안로 336,0,0,37.45314513,0,,2018-08-20
신천연합병원,N,0,연중무휴,시흥시청,2,0,,,3,공중화장실,3,126.7893839,0,경기도 시흥시 복지로 57,0,0,37.44452884,0,,2018-08-20
대야동주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.7903993,0,경기도 시흥시 복지로 68,0,0,37.44513973,0,,2018-08-20
대경주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,2,126.7523702,0,경기도 시흥시 봉화로 166,0,0,37.36552787,0,,2018-08-20
서정셀프주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7638747,0,경기도 시흥시 봉화로 325,0,0,37.35574464,0,,2018-08-20
청경프라자 개방화장실,N,0,연중무휴,시흥시청,2,0,,,3,개방화장실,2,126.7910771,0,경기도 시흥시 비둘기공원6길 19,0,0,37.44197297,0,,2018-08-20
삼미시장(A/B동),N,0,연중무휴,시흥시청,4,0,,,4,개방화장실,4,126.7839348,0,경기도 시흥시 삼미시장1길 19,0,0,37.44059419,0,,2018-08-20
삼미시장(C/D동),N,0,연중무휴,시흥시청,4,0,,,4,개방화장실,4,126.7832793,0,경기도 시흥시 삼미시장2길 29,0,0,37.44061822,0,,2018-08-20
연성119안전센터,N,0,연중무휴,시흥시청,2,0,,,2,공중화장실,1,126.802937,0,경기도 시흥시 새재로 29,0,0,37.38190263,0,,2018-08-20
연성동주민센터,N,0,(평일)09:00~18:00,시흥시청,1,0,,,2,공중화장실,2,126.8034528,0,경기도 시흥시 새재로 30,0,0,37.38152867,0,,2018-08-20
대명에너지,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.7552613,0,경기도 시흥시 서해안로 1048,0,0,37.40823149,0,,2018-08-20
승원주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.7563795,0,경기도 시흥시 서해안로 1081,0,0,37.41034578,0,,2018-08-20
시화셀프주유소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,2,126.6999974,0,경기도 시흥시 서해안로 120,0,0,37.34225749,0,,2018-08-20
솔나무주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7724103,0,경기도 시흥시 서해안로 1317,0,0,37.4266609,0,,2018-08-20
신천IC주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7739701,0,경기도 시흥시 서해안로 1326-1,0,0,37.42793252,0,,2018-08-20
시흥까치주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.7742561,0,경기도 시흥시 서해안로 1418,0,0,37.43652515,0,,2018-08-20
시흥시생활체육회,N,0,09:00~18:00,시흥시청,10,0,,,9,공중화장실,12,126.7848365,0,경기도 시흥시 서해안로 1589,0,0,37.44771384,0,,2018-08-20
시흥IC훼미리주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,2,126.795811,0,경기도 시흥시 서해안로 1702,0,0,37.45309253,0,,2018-08-20
옥구공원관리사무실,N,0,(평일)09:00~18:00,시흥시청,3,0,,,7,공중화장실,3,126.7099128,0,경기도 시흥시 서해안로 277,0,0,37.35452176,0,,2018-08-20
옥구공원 숲속교실,N,0,연중무휴,시흥시청,2,0,,,2,공중화장실,2,126.7099128,0,경기도 시흥시 서해안로 277,0,0,37.35452176,0,,2018-08-20
옥구공원 2주차장,N,0,연중무휴,시흥시청,3,0,,,5,공중화장실,5,126.7099128,0,경기도 시흥시 서해안로 277,0,0,37.35452176,0,,2018-08-20
옥구공원 3주차장,N,0,연중무휴,시흥시청,2,0,,,4,공중화장실,5,126.7099128,0,경기도 시흥시 서해안로 277,0,0,37.35452176,0,,2018-08-20
배곧생명공원,N,0,연중무휴,시흥시청,4,0,,,8,공중화장실,4,126.7220609,0,경기도 시흥시 서해안로 405,0,0,37.36223487,0,,2018-08-20
배곧주유소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,2,126.7346445,0,경기도 시흥시 서해안로 551,0,0,37.36879079,0,,2018-08-20
배곧충전소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,2,126.7353564,0,경기도 시흥시 서해안로 559,0,0,37.36921406,0,,2018-08-20
정왕IC LPG충전소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,2,126.7377507,0,경기도 시흥시 서해안로 580,0,0,37.37023935,0,,2018-08-20
주식회사 한진 정왕IC주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,2,126.7379751,0,경기도 시흥시 서해안로 584,0,0,37.3706363,0,,2018-08-20
대성석유 정왕IC주유소,N,0,06:00~23:00,시흥시청,2,0,,,3,공중화장실,2,126.7384332,0,경기도 시흥시 서해안로 590,0,0,37.37137255,0,,2018-08-20
세진에너지(주) 시화충전소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.738721,0,경기도 시흥시 서해안로 596,0,0,37.37172278,0,,2018-08-20
SK제일주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7389494,0,경기도 시흥시 서해안로 602,0,0,37.3722639,0,,2018-08-20
신세계사이먼 시흥프리미엄아울렛,N,0,10:00~22:00,시흥시청,5,0,,,10,공중화장실,4,126.7369862,0,경기도 시흥시 서해안로 699,0,0,37.37967677,0,,2018-08-20
(주)시흥에너지 시흥가스충전소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.7453918,0,경기도 시흥시 서해안로 768,0,0,37.38613927,0,,2018-08-20
명성주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7891516,0,경기도 시흥시 서해안로1661번길 37,0,0,37.45321419,0,,2018-08-20
장수한식부페,N,0,09:00~20:00,시흥시청,1,0,,,1,공중화장실,2,126.8065684,0,경기도 시흥시 서해안로1670번길 131,0,0,37.44861638,0,,2018-08-20
달월역,N,0,05:00~00:30,시흥시청,2,0,,,4,공중화장실,4,126.7457699,0,경기도 시흥시 서해안로736번길 55,0,0,37.37985816,0,,2018-08-20
대명주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,1,126.7471514,0,경기도 시흥시 소래로 18,0,0,37.39076709,0,,2018-08-20
ABC행복학습타운,N,0,(평일)09:00~18:00,시흥시청,45,0,,,57,공중화장실,83,126.7846941,0,경기도 시흥시 소래산길 11,0,0,37.44850647,0,,2018-08-20
소래산 쉼터,N,0,연증무휴,시흥시청,2,0,,,3,공중화장실,4,126.7829186,0,경기도 시흥시 소래산길 37,0,0,37.44971058,0,,2018-08-20
그린주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8022852,0,경기도 시흥시 소사로 22,0,0,37.46148655,0,,2018-08-20
조남주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8740056,0,경기도 시흥시 수인로 2099,0,0,37.36999445,0,,2018-08-20
목감명보주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.8717942,0,경기도 시흥시 수인로 2186,0,0,37.37720388,0,,2018-08-20
목감주유소,N,0,06:00~23:00,시흥시청,1,0,,,1,공중화장실,2,126.861672,0,경기도 시흥시 수인로 2335,0,0,37.3877849,0,,2018-08-20
대안주유소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,3,126.8545269,0,경기도 시흥시 수인로 2483,0,0,37.39917606,0,,2018-08-20
목감LPG충전소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,3,126.8505526,0,경기도 시흥시 수인로 2536,0,0,37.40318244,0,,2018-08-20
주유할인마트,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8397506,0,경기도 시흥시 수인로 2648,0,0,37.40531272,0,,2018-08-20
금이LPG충전소,N,0,06:00~23:00,시흥시청,2,0,,,1,공중화장실,2,126.8356092,0,경기도 시흥시 수인로 2681,0,0,37.4046583,0,,2018-08-20
하늘주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8314455,0,경기도 시흥시 수인로 2722,0,0,37.40587422,0,,2018-08-20
경원주유소,N,0,06:00~23:00,시흥시청,1,0,,,2,공중화장실,2,126.8193575,0,경기도 시흥시 수인로 2873,0,0,37.41261401,0,,2018-08-20
안현주유소,N,0,06:00~23:00,시흥시청,2,0,,,2,공중화장실,2,126.8102361,0,경기도 시흥시 수인로 3105,0,0,37.43187788,0,,2018-08-20
