화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
연인산도립공원 탐방안내소,N,1,09:00~21:00,연인산 도립공원 관리사무소,3,0,,경기도 가평군 가평읍 승안리 297-57번지,7,공중화장실,4,127.4854683,0,경기도 가평군 가평읍 용추로 229-41 (승안리),0,0,37.84770487,1,,2018-08-07
승안리 공중화장실,N,0,09:00~21:00,연인산 도립공원 관리사무소,2,0,,경기도 가평군 가평읍 승안리 405번지,2,개방화장실,2,127.4816881,0,경기도 가평군 가평읍 용추로 342 (승안리),0,0,37.85523407,0,,2018-08-07
용추 공중화장실,N,1,09:00~21:00,연인산 도립공원 관리사무소,2,0,,경기도 가평군 가평읍 승안리 395번지,5,공중화장실,3,127.4826041,0,경기도 가평군 가평읍 용추로 398-8 (승안리),0,0,37.85981608,1,,2018-08-07
자라섬 오토캠핑장,N,1,09:00~21:00,가평군 시설관리공단,4,0,,경기도 가평군 가평읍 대곡리 27-14번지,7,공중화장실,6,127.5208313,0,경기도 가평군 가평읍 자라섬로 60,0,0,37.82090507,1,,2018-08-07
자라섬 공용주차장,N,1,09:00~21:00,가평군 시설관리공단,2,0,,경기도 가평군 가평읍 대곡리 27-14번지,3,공중화장실,1,127.5208313,0,경기도 가평군 가평읍 자라섬로 60,0,0,37.82090507,1,,2018-08-07
자라섬 중도 화장실,N,1,09:00~21:00,가평군 시설관리공단,1,0,,경기도 가평군 가평읍 대곡리 27-14번지,1,공중화장실,21,127.5208313,0,경기도 가평군 가평읍 자라섬로 60,0,0,37.82090507,1,,2018-08-07
자라섬 남도 화장실,N,1,09:00~21:00,가평군 시설관리공단,2,0,,경기도 가평군 가평읍 대곡리 27-14번지,2,공중화장실,1,127.5208313,0,경기도 가평군 가평읍 자라섬로 60,0,0,37.82090507,1,,2018-08-07
에너지뱅크 충전소,N,0,00:00~24:00,에너지뱅크 충전소,2,0,,경기도 가평군 청평면 하천리 278번지,2,개방화장실,1,127.4354508,0,경기도 가평군 청평면 경춘로 1050,0,0,37.75360678,0,,2018-08-07
대성주유소,N,0,09:00~21:00,대성주유소,2,0,,경기도 가평군 청평면 대성리 399-89번지,2,개방화장실,2,127.3794023,0,경기도 가평군 청평면 경춘로 110,0,0,37.68547076,0,,2018-08-07
화랑포주유소,N,0,09:00~21:00,화랑포주유소,1,0,,경기도 가평군 청평면 대성리 399-142번지,2,공중화장실,2,127.3792023,0,경기도 가평군 청평면 경춘로 113,0,0,37.68627325,0,,2018-08-07
가평대박주유소,Y,0,09:00~21:00,가평대박주유소,2,0,,경기도 가평군 청평면 상천리 1157-3번지,0,개방화장실,1,127.4422038,0,경기도 가평군 청평면 경춘로 1175,0,0,37.76343816,0,,2018-08-07
서울주유소,Y,0,09:00~21:00,서울주유소,2,0,,경기도 가평군 청평면 상천리 1152-5번지,0,개방화장실,2,127.4433327,0,경기도 가평군 청평면 경춘로 1191,0,0,37.76435291,0,,2018-08-07
