화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
덕곡소방서 화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,덕곡소방서,0,0,,,1,공중화장실,1,128.1642,0,경상남도 합천군 덕곡면 율지2길 13-9,0,0,35.5664,0,Mar-12,2018-02-21
동부농협 덕곡지점 화장실,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,동부농협,1,0,,,1,공중화장실,2,128.3582,0,경상남도 합천군 덕곡면 율지2길 1,0,0,35.61645,0,Dec-99,2018-02-21
덕곡우체국 화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,덕곡우체국,0,0,,,1,공중화장실,1,128.358,0,경상남도 합천군 덕곡면 율지1길 20,0,0,35.61579,0,Aug-00,2018-02-21
덕곡파출소 화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천경찰서,1,0,,,1,공중화장실,2,128.3595,0,경상남도 합천군 덕곡면 율지2길 13,0,0,35.61583,0,Nov-88,2018-02-21
청덕파출소,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천경찰서(청덕파출소),1,0,,,0,공중화장실,1,128.3175,0,경상남도 합천군 청덕면 동부로 1707,0,0,35.5581,0,Nov-00,2018-02-21
청덕주유소,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,청덕주유소,1,0,,,1,공중화장실,1,128.321,0,경상남도 합천군 청덕면 동부로 1751,0,0,35.56051,0,Jan-99,2018-02-21
청덕우체국,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,청덕우체국,1,0,,,2,공중화장실,0,128.3207,0,경상남도 합천군 청덕면 동부로 1748,0,0,35.56013,0,Apr-91,2018-02-21
청덕보건지소,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(보건소),1,0,,,1,공중화장실,2,128.3221,0,경상남도 합천군 청덕면 동부로 1754,0,0,35.56047,1,Jan-12,2018-02-21
청덕면사무소,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(청덕면),1,0,,,1,공중화장실,2,128.3221,0,경상남도 합천군 청덕면 동부로 1754,0,0,35.56047,1,Dec-08,2018-02-21
적교공중화장실,N,0,연중무휴,합천군(청덕면),2,0,,,2,공중화장실,2,128.3567,0,경상남도 합천군 청덕면 동부로 2492,0,0,35.52961,0,Nov-95,2018-02-21
동부농협청덕지점,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,농협,2,0,,,1,공중화장실,2,128.3209,0,경상남도 합천군 청덕면 동부로 1759,0,0,35.56142,0,Jul-93,2018-02-21
합천농협주유소화장실,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),1,0,,,1,공중화장실,1,128.1636,0,경상남도 합천군 합천읍 대야로 900,0,0,35.56952,0,Oct-11,2018-02-21
합천성원주유소화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),2,0,,,2,공중화장실,2,128.166,0,경상남도 합천군 합천읍 대야로 975,0,0,35.57601,0,Feb-01,2018-02-21
합천주유소화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),1,0,,,1,공중화장실,2,128.1608,0,경상남도 합천군 합천읍 충효로 28,0,0,35.56376,0,Jun-82,2018-02-21
육백사주유소화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),1,0,,,1,공중화장실,3,128.1614,0,경상남도 합천군 합천읍 충효로 100,0,0,35.57035,0,Sep-86,2018-02-21
금양주유소화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),1,0,,,1,공중화장실,2,128.1746,0,경상남도 합천군 합천읍 대야로 1168,0,0,35.58931,0,Apr-92,2018-02-21
금강주유소화장실,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),2,0,,,2,공중화장실,3,128.1629,0,경상남도 합천군 합천읍 동서로 95,0,0,35.56735,0,Aug-84,2018-02-21
합천정류장화장실,N,0,연중무휴,합천군(합천읍),3,1,,,4,공중화장실,5,128.163,0,경상남도 합천군 합천읍 대야로 883,0,0,35.56791,1,Dec-89,2018-02-21
합천시장화장실2,N,1,연중무휴,합천군(합천읍),2,1,,,5,공중화장실,3,128.1603,0,경상남도 합천군 합천읍 옥산로 44,0,0,35.56948,1,Jun-15,2018-02-21
합천시장화장실1,N,0,연중무휴,합천군(합천읍),3,0,,,4,공중화장실,3,128.1603,0,경상남도 합천군 합천읍 옥산로 44,0,0,35.56948,0,Jan-86,2018-02-21
연호사입구화장실,N,1,연중무휴,합천군(합천읍),1,0,,,3,공중화장실,3,128.1656,0,경상남도 합천군 합천읍 죽죽길 65-4,0,0,35.56027,1,Sep-08,2018-02-21
충혼탑화장실,N,0,연중무휴,합천군(합천읍),2,0,,,2,공중화장실,1,128.1633,0,경상남도 합천군 합천읍 대야로 818,0,0,35.56302,0,Jul-91,2018-02-21
합천읍사무소화장실,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(합천읍),6,0,,,8,공중화장실,8,128.1578,0,경상남도 합천군 합천읍 중앙로 61,0,0,35.56854,0,Dec-88,2018-02-21
황매산가족형휴양단지 화장실,N,1,연중무휴,합천군(산림과),2,0,,경상남도 합천군 가회면 둔내리 1373-1,4,공중화장실,3,127.999,0,,0,0,35.48423,0,Oct-13,2018-02-21
황매산오토캠핑장 숲속 화장실,N,0,연중무휴,합천군(산림과),2,0,,,4,공중화장실,2,127.9848,0,경상남도 합천군 가회면 황매산공원길 331,0,0,35.48161,0,Aug-13,2018-02-21
황매산오토캠핑장 화장실,N,1,연중무휴,합천군(산림과),4,1,,,12,공중화장실,6,127.9848,0,경상남도 합천군 가회면 황매산공원길 331,0,0,35.48161,0,May-12,2018-02-21
황매산 매점 화장실,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,남부농협가회지점,1,0,,,3,공중화장실,3,127.9848,0,경상남도 합천군 가회면 황매산공원길 331,0,0,35.48161,0,May-12,2018-02-21
황강레포츠공원 화장실,N,1,연중무휴,합천군(관광진흥과),1,1,,경상남도 합천군 대양면 정양리 103-16,4,공중화장실,2,128.1647,0,,0,0,35.55772,1,Sep-15,2018-02-21
망향의동산 화장실,N,1,연중무휴,합천군(관광진흥과),3,1,,경상남도 합천군 봉산면 김봉리 산52-3,6,공중화장실,2,128.0325,0,,0,0,35.6183,1,Jan-10,2018-02-21
영화세트장화장실3,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(관광진흥과),2,0,,,3,공중화장실,3,128.0731,0,경상남도 합천군 용주면 합천호수로 757,0,0,35.55018,0,Jan-13,2018-02-21
영화세트장화장실2,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(관광진흥과),1,0,,,2,공중화장실,2,128.0731,0,경상남도 합천군 용주면 합천호수로 757,0,0,35.55018,0,Jan-02,2018-02-21
영화세트장화장실1,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(관광진흥과),1,1,,,4,공중화장실,2,128.0731,0,경상남도 합천군 용주면 합천호수로 757,0,0,35.55018,1,Jan-02,2018-02-21
보조댐관광지 화장실,N,1,연중무휴,합천군(관광진흥과),4,1,,,7,공중화장실,4,128.0805,0,경상남도 합천군 용주면 합천호수로 828-5,0,0,35.5478,1,Jan-89,2018-02-21
합천호(회양)관광지 댐야영장화장실,N,1,연중무휴,합천군(관광진흥과),4,1,,,4,공중화장실,3,128.0178,0,경상남도 합천군 대병면 서부로 1982-27,0,0,35.52325,1,Jan-89,2018-02-21
합천호(회양)관광지 시범화장실,N,1,연중무휴,합천군(관광진흥과),4,1,,,4,공중화장실,3,128.0172,0,경상남도 합천군 대병면 회양관광단지길 49,0,0,35.52559,1,Jan-89,2018-02-21
합천호(회양)관광지 댐선착장화장실,N,1,연중무휴,합천군(관광진흥과),4,1,,,4,공중화장실,3,128.0191,0,경상남도 합천군 대병면 회양관광단지길 28-7,0,0,35.52597,1,Jan-89,2018-02-21
합천호(회양)관광지 주차장화장실,N,1,연중무휴,합천군(관광진흥과),5,1,,,9,공중화장실,6,128.0168,0,경상남도 합천군 대병면 회양관광단지길 79-4,0,0,35.52437,1,Jan-89,2018-02-21
합천호(새터)관광지 선착장화장실,N,1,연중무휴,합천군(관광진흥과),3,1,,,7,공중화장실,5,128.0399,0,경상남도 합천군 봉산면 서부로 4270-8,0,0,35.62333,1,Jan-89,2018-02-21
합천호(새터)관광지 대교화장실,N,1,연중무휴,합천군(관광진흥과),3,1,,,7,공중화장실,5,128.0436,0,경상남도 합천군 봉산면 서부로 4358,0,0,35.63016,1,Jan-89,2018-02-21
일해공원 주차장 화장실,N,1,연중무휴,합천군(산림과),4,0,,,8,공중화장실,5,128.1533,0,경상남도 합천군 합천읍 문화로 2-5,0,0,35.56138,1,Jan-04,2018-02-21
일해공원 야외무대 화장실,N,0,연중무휴,합천군(산림과),2,0,,,4,공중화장실,3,128.1551,0,경상남도 합천군 합천읍 문화로 34,0,0,35.56103,0,Jan-08,2018-02-21
일해공원 관리실 화장실,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(산림과),1,0,,경상남도 합천군 합천읍 합천리 896-15,5,공중화장실,4,128.1596,0,,0,0,35.56128,1,Jan-04,2018-02-21
황산주차장 화장실,N,1,연중무휴,합천군(대장경사업소),2,0,,,4,공중화장실,2,128.1375,2,경상남도 합천군 가야면 매화산로 661,0,1,35.75801,1,Aug-14,2018-02-21
소리길 화장실,N,1,연중무휴,합천군(대장경사업소),4,0,,,7,공중화장실,5,128.1349,1,경상남도 합천군 가야면 가야산로 1160,0,0,35.76904,1,Apr-13,2018-02-21
묘산우체국,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,묘산우체국,1,0,,,1,공중화장실,0,128.1117,0,경상남도 합천군 묘산면 묘산로 153,0,0,35.65942,0,Dec-89,2018-02-21
묘산주유소,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,묘산주유소,2,0,,,2,공중화장실,2,128.0847,0,경상남도 합천군 묘산면 영서로 1748,0,0,35.64401,0,Mar-95,2018-02-21
묘산분소,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천경찰서(묘산분소),1,0,,,1,공중화장실,0,128.1127,0,경상남도 합천군 묘산면 묘산로 167-1,0,0,35.65928,0,Sep-96,2018-02-21
묘산면사무소,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(묘산면),1,1,,,2,공중화장실,1,128.113,0,경상남도 합천군 묘산면 묘산로 173-1,0,0,35.65932,1,Aug-88,2018-02-21
묘산면보건소,Y,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,보건소(묘산보건지소),2,0,,,2,공중화장실,5,128.113,0,경상남도 합천군 묘산면 묘산로 173-1,0,0,35.65932,0,Sep-07,2018-02-21
묘산농협,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,묘산농협,1,0,,,1,공중화장실,2,128.1123,0,경상남도 합천군 묘산면 묘산로 157-3,0,0,35.65932,0,Nov-81,2018-02-21
동일주유소,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,동일주유소,1,0,,,1,공중화장실,3,128.1151,0,경상남도 합천군 묘산면 묘산로 189,0,0,35.65981,0,Nov-83,2018-02-21
합천군테니스장,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(공공시설사업소),1,0,,,4,공중화장실,4,128.1521,0,경상남도 합천군 합천읍 장수로 1-3,0,0,35.56526,1,Jan-04,2018-02-21
합천군스포츠센터,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(공공시설사업소),3,0,,,4,공중화장실,6,128.1504,0,경상남도 합천군 합천읍 장수로 1-2,0,0,35.56344,1,Jan-08,2018-02-21
황강체육공원화장실,N,0,연중무휴,합천군(공공시설사업소),1,0,,,3,공중화장실,2,128.1681,0,경상남도 합천군 합천읍 황강체육공원로 60,0,0,35.56323,0,Jan-08,2018-02-21
문화예술회관화장실,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(공공시설사업소),5,0,,,10,공중화장실,10,128.1705,0,경상남도 합천군 합천읍 황강체육공원로 93,0,0,35.56592,1,Jan-95,2018-02-21
군민체육관화장실,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(공공시설사업소),3,0,,,5,공중화장실,4,128.1525,0,경상남도 합천군 합천읍 장수로 1-1,0,0,35.56341,1,Jan-98,2018-02-21
군민운동장화장실,N,1,연중무휴,합천군(공공시설사업소),28,0,,,52,공중화장실,48,128.1525,0,경상남도 합천군 합천읍 장수로 1-1,0,0,35.56341,1,Jan-90,2018-02-21
합천군종합사회복지관 화장실,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,합천군(공공시설사업소),24,0,,,48,공중화장실,30,128.1555,0,경상남도 합천군 합천읍 동서로 39,0,0,35.56962,0,Aug-05,2018-02-21
물문화관화장실,N,0,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,K-water(합천댐관리단),2,0,,,5,공중화장실,4,128.0296,0,경상남도 합천군 대병면 합천호수로 197,0,0,35.53292,0,Dec-89,2018-02-21
운동장화장실,N,1,연중무휴,K-water(합천댐관리단),3,0,,,3,공중화장실,6,128.0363,0,경상남도 합천군 대병면 합천호수로 327-24,0,0,35.53408,1,Dec-89,2018-02-21
소형주차장화장실,N,1,연중무휴,K-water(합천댐관리단),3,0,,경상남도 합천군 대병면 회양리 1561,3,공중화장실,7,128.0332,0,,0,0,35.53268,1,Dec-89,2018-02-21
대형주차장화장실,N,1,연중무휴,K-water(합천댐관리단),3,0,,,3,공중화장실,6,128.0357,0,경상남도 합천군 대병면 합천호수로 258,0,0,35.53093,1,Dec-89,2018-02-21
가야산국립공원사무소,N,1,(평일)09:00~18:00+(주말)09:00~18:00+(공휴일)09:00~18:00,가야산국립공원,2,1,,,3,공중화장실,2,128.1326,0,경상남도 합천군 가야면 가야산로 1200,0,0,35.76891,1,Apr-10,2018-02-21
소리길 길상암공중화장실,N,1,연중무휴,가야산국립공원,1,1,,경상남도 합천군 가야면 치인리 산 15-8,2,공중화장실,1,128.1027,0,,0,0,35.7892,1,Aug-12,2018-02-21
치인야영장공중화장실,N,1,연중무휴,가야산국립공원,1,1,,,2,공중화장실,1,128.0703,0,경상남도 합천군 가야면 치인4길 179,0,0,35.79359,1,Jul-14,2018-02-21
삼정야영장공중화장실,N,1,연중무휴,가야산국립공원,1,1,,,3,공중화장실,1,128.0703,0,경상남도 합천군 가야면 치인4길 179,0,0,35.79359,1,Dec-86,2018-02-21
용문공중화장실,N,1,연중무휴,가야산국립공원,2,1,,,5,공중화장실,3,128.087,0,경상남도 합천군 가야면 가야산로 1645-8,0,0,35.79362,1,Aug-86,2018-02-21
용탑공중화장실,N,1,연중무휴,가야산국립공원,2,1,,,4,공중화장실,3,128.0972,1,경상남도 합천군 가야면 해인사길 132-13,1,0,35.80313,1,Aug-86,2018-02-21
롯데공중화장실,N,1,연중무휴,가야산국립공원,1,1,,,3,공중화장실,3,128.0986,0,경상남도 합천군 가야면 해인사길 132-32,0,0,35.80501,1,Dec-84,2018-02-21
국제공중화장실,N,0,연중무휴,가야산국립공원,4,1,,,8,공중화장실,5,128.094,0,경상남도 합천군 가야면 해인사길 59,0,0,35.79644,0,Dec-98,2018-02-21
돼지골공중화장실,N,0,연중무휴,가야산국립공원,3,0,,경상남도 합천군 가야면 치인리 1230-114,5,공중화장실,2,128.0906,1,,0,0,35.7954,0,Jun-06,2018-02-21
치인주차장공중화장실,N,1,연중무휴,가야산국립공원,4,1,,,7,공중화장실,4,128.0758,0,경상남도 합천군 가야면 가야산로 1742-17,0,0,35.79745,1,Aug-86,2018-02-21
홍류동공중화장실,N,1,연중무휴,가야산국립공원,3,1,,,5,공중화장실,3,128.1109,0,경상남도 합천군 가야면 가야산로 1519,0,0,35.78448,1,Aug-86,2018-02-21
