화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
태고정(아래),Y,0,00:00~24:00,전라북도 진안군청,1,0,,전라북도 진안군 용담면 월계리 877-9,1,간이화장실,1,127.488041,0,전라북도 진안군 용담면 월계리 877-9,0,0,35.938773,0,,2018-08-23
월계공원,Y,0,00:00~24:00,전라북도 진안군청,2,0,,전라북도 진안군 용담면 월계리 산 101-8,2,간이화장실,1,127.504718,0,전라북도 진안군 용담면 월계리 산 101-8,0,0,35.942533,0,,2018-08-23
옥거휴게소근처,Y,0,00:00~24:00,전라북도 진안군청,2,0,,전라북도 진안군 용담면 옥거리 130-1,2,간이화장실,1,127.493319,0,전라북도 진안군 용담면 옥거리 130-1,0,0,35.947115,0,,2018-08-23
호계리 범바위,Y,0,00:00~24:00,전라북도 진안군청,2,0,,전라북도 진안군 용담면 호계리 산 15-9,2,간이화장실,1,127.488852,0,전라북도 진안군 용담면 호계리 산 15-9,0,0,35.928007,0,,2018-08-23
안천면사무소,Y,1,주,전라북도 진안군청,3,1,,전라북도 진안군 안천면 노성리 714,3,개방화장실,3,127.552845,0,전라북도 진안군 안천면 노성리 714,0,0,35.897025,1,,2018-08-23
안천소공원,Y,1,전일,전라북도 진안군청,2,0,,전라북도 진안군 안천면 노성리 727-4,2,공중화장실,2,127.549704,0,전라북도 진안군 안천면 노성리 727-4,0,0,35.896961,1,,2018-08-23
어둔이,Y,0,전일,전라북도 진안군청,1,0,,전라북도 진안군 안천면 삼락리 1595,1,개방화장실,1,127.529067,0,전라북도 진안군 안천면 삼락리 1595,0,0,35.952203,0,,2018-08-23
어둔이,Y,0,전일,전라북도 진안군청,1,0,,전라북도 진안군 안천면 삼락리 1595,1,이동화장실,1,127.529067,0,전라북도 진안군 안천면 삼락리 1595,0,0,35.952203,0,,2018-08-23
어둔이,Y,0,전일,전라북도 진안군청,1,0,,전라북도 진안군 안천면 삼락리 1595,1,이동화장실,1,127.529067,0,전라북도 진안군 안천면 삼락리 1595,0,0,35.952203,0,,2018-08-23
지장산,Y,0,전일,전라북도 진안군청,2,0,,전라북도 진안군 안천면 삼락리 1598,2,이동화장실,1,127.536842,0,전라북도 진안군 안천면 삼락리 1598,0,0,35.941472,0,,2018-08-23
안천체련공원,Y,1,주,전라북도 진안군청,2,0,,전라북도 진안군 안천면 노성리 727-13,2,공중화장실,2,127.550225,0,전라북도 진안군 안천면 노성리 727-13,0,0,35.896274,1,,2018-08-23
동향면사무소,Y,1,주간,전라북도 진안군청,3,1,,전라북도 진안군 동향면 진성로 1609,3,공중화장실,3,127.567693,0,전라북도 진안군 동향면 진성로 1609,0,0,35.838145,1,,2018-08-23
동향보건지소,Y,1,주간,전라북도 진안군청,2,0,,전라북도 진안군 동향면 진성로 1609,2,공중화장실,2,127.567693,0,전라북도 진안군 동향면 진성로 1609,0,0,35.838145,1,,2018-08-23
동향면 체련공원1,Y,1,상시,전라북도 진안군청,2,0,,전라북도 진안군 동향면 능금리 2231-17,2,공중화장실,3,127.575018,0,전라북도 진안군 동향면 능금리 2231-17,0,0,35.841241,1,,2018-08-23
동향면 체련공원2,Y,0,상시,전라북도 진안군청,2,0,,전라북도 진안군 동향면  능금리 2194,2,공중화장실,3,127.575398,0,전라북도 진안군 동향면  능금리 2194,0,0,35.841311,0,,2018-08-23
천반산휴양림,Y,0,주간,전라북도 진안군청,2,0,,전라북도 진안군 동향면 성산리 1006,2,이동화장실,1,127.537928,0,전라북도 진안군 동향면 성산리 1006,0,0,35.826788,0,,2018-08-23
섬계광장,Y,0,상시,전라북도 진안군청,2,0,,전라북도 진안군 동향면 성산리 710-1,2,이동화장실,1,127.539747,0,전라북도 진안군 동향면 성산리 710-1,0,0,35.824077,0,,2018-08-23
섬계보,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 동향면 성산리  656,1,간이화장실,1,127.537757,0,전라북도 진안군 동향면 성산리  656,0,0,35.825794,0,,2018-08-23
상전면사무소,Y,1,주,전라북도 진안군청,3,1,,전라북도 진안군 상전면 주평로 41,3,개방화장실,3,127.491965,0,전라북도 진안군 상전면 주평로 41,0,0,35.830235,1,,2018-08-23
상전보건지소,Y,1,주,전라북도 진안군청,2,0,,전라북도 진안군 상전면 주평로 41,2,개방화장실,2,127.491965,0,전라북도 진안군 상전면 주평로 41,0,0,35.830235,1,,2018-08-23
체련공원,Y,1,주야,전라북도 진안군청,2,0,,전라북도 진안군 상전면 주평리 1073-1,2,이동화장실,1,127.483457,0,전라북도 진안군 상전면 주평리 1073-1,0,0,35.823078,1,,2018-08-23
망향의광장,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 상전면 진무로 2395-24,2,개방화장실,1,127.497556,0,전라북도 진안군 상전면 진무로 2395-24,0,0,35.876698,0,,2018-08-23
외송광장,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 상전면 수동리 398-2,2,이동화장실,1,127.497136,0,전라북도 진안군 상전면 수동리 398-2,0,0,35.832948,0,,2018-08-23
상전망향의공설묘지,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 상전면 갈현리 산 93-4,2,개방화장실,2,127.479292,0,전라북도 진안군 상전면 갈현리 산 93-4,0,0,35.817308,0,,2018-08-23
고산골,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 상전면 월포리 7-1,2,이동화장실,1,127.513328,0,전라북도 진안군 상전면 월포리 7-1,0,0,35.864493,0,,2018-08-23
백운면사무소,Y,1,주,전라북도 진안군청,3,1,,전라북도 진안군 백운면 임진로 1297,3,공중화장실,3,127.396086,0,전라북도 진안군 백운면 임진로 1297,0,0,35.689165,1,,2018-08-23
백운동계곡1,Y,1,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,이동화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,1,,2018-08-23
백운동계곡2,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,이동화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,0,,2018-08-23
백운동계곡3,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,이동화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,0,,2018-08-23
백운동계곡4,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,개방화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,0,,2018-08-23
백운동계곡5,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,개방화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,0,,2018-08-23
백운동계곡6,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,이동화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,0,,2018-08-23
백운동계곡7,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡),1,이동화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡),0,0,35.674886,0,,2018-08-23
백운동계곡8,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 산1(백운동계곡 점전바위),1,이동화장실,1,127.445428,0,전라북도 진안군 백운면 백암리 산1(백운동계곡 점전바위),0,0,35.674886,0,,2018-08-23
백운동계곡9,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 9,1,이동화장실,1,127.437231,0,전라북도 진안군 백운면 백암리 9,0,0,35.681225,0,,2018-08-23
백운동계곡10,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 118,1,이동화장실,1,127.431259,0,전라북도 진안군 백운면 백암리 118,0,0,35.682007,0,,2018-08-23
백운동광장,Y,0,상시,전라북도 진안군청,2,0,,전라북도 진안군 백운면 백암리 백운동로 311,2,개방화장실,2,127.426416,0,전라북도 진안군 백운면 백암리 백운동로 311,0,0,35.682098,0,,2018-08-23
미비마을,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 노촌리 산1(미비마을 평노길),1,이동화장실,1,127.451432,0,전라북도 진안군 백운면 노촌리 산1(미비마을 평노길),0,0,35.710227,0,,2018-08-23
미비교,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 노촌리,1,이동화장실,1,127.424081,0,전라북도 진안군 백운면 노촌리,0,0,35.711427,0,,2018-08-23
미룡정,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 노촌리 702-1,1,개방화장실,1,127.419891,0,전라북도 진안군 백운면 노촌리 702-1,0,0,35.712072,0,,2018-08-23
영모정,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 노촌리 672,1,이동화장실,1,127.416803,0,전라북도 진안군 백운면 노촌리 672,0,0,35.711907,0,,2018-08-23
신암제,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 신암리 341-5,1,이동화장실,1,127.448256,0,전라북도 진안군 백운면 신암리 341-5,0,0,35.640134,0,,2018-08-23
내동숲,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 덕현리 275-1,1,개방화장실,1,127.389151,0,전라북도 진안군 백운면 덕현리 275-1,0,0,35.694471,0,,2018-08-23
두원마을,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 백운면 반송리 421-1(두원 모정),1,개방화장실,1,127.402799,0,전라북도 진안군 백운면 반송리 421-1(두원 모정),0,0,35.664326,0,,2018-08-23
상백마을,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백암리 773-34(백암교),1,간이화장실,1,127.396914,0,전라북도 진안군 백운면 백암리 773-34(백암교),0,0,35.691942,0,,2018-08-23
모은정,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 원운1길 29-7,1,개방화장실,1,127.392159,0,전라북도 진안군 백운면 원운1길 29-7,0,0,35.708089,0,,2018-08-23
명마대,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 백운면 덕현리 6(정자),1,이동화장실,1,127.387237,0,전라북도 진안군 백운면 덕현리 6(정자),0,0,35.703906,0,,2018-08-23
원신암마을,Y,0,상시,전라북도 진안군청,1,0,,전라북도 진안군 백운면 신암리 190,1,이동화장실,1,127.452621,0,전라북도 진안군 백운면 신암리 190,0,0,35.649678,0,,2018-08-23
